state_in_pose,state_in_vel,state_in_force,state_ref_pose,state_ref_vel,error,input_in,state_pred,state_out,timestamp
0,"[-2.3588752281632795e-06, 0.4699975273471851, 0.07599759472279809, -4.788375458940824e-06, -0.9999999998359325, 1.7470168139614916e-05, 0.9999999993963122, -4.787774206110356e-06, 3.4415868089614645e-05, -3.441578444074772e-05, 1.747033292516656e-05, 0.9999999992551705]","[9.68e-07, 0.00688328, -6.4e-07, -35.1858304, 1.12e-05, -1.12e-05]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-2.1896009347665233e-06, 0.4700757898242023, 0.07599733711330682, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-1.692742933967562e-07, 1.0008839576391183e-06, 0.0, -7.826247701719913e-05, 0.0068836323189895385, 0.0, 2.5760949126651944e-07, -2.876810104615659e-07, 0.0]","[1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883]","[-2.3485378727442817e-06, 1.6163388547495193e-06, 0.0, 0.4700580784101541, 0.00825448574226283, 0.0, 0.0759975841767947, -1.99650084886626e-06, 0.0]","[-2.7136816414241235e-06, 2.2640000000000003e-06, 2.2672981755720043e-10, 0.4700031669053563, 0.010521688000000001, -7.56957287699407e-09, 0.0759980527746656, -3.384e-06, -8.137018549982634e-10]",[0.03621840476989746]
1,"[-2.7136816414241235e-06, 0.4700031669053563, 0.0759980527746656, -7.899161279243522e-06, -0.9999999997852262, 1.9161183837784752e-05, 0.9999999994831835, -7.898564122499864e-06, 3.1164808374674764e-05, -3.116465702214217e-05, 1.9161430003729538e-05, 0.9999999993308019]","[2.2640000000000003e-06, 0.010521688000000001, -3.384e-06, -49.307118064, -6.719999999999998e-06, -2.6943999999999998e-05]","[2.2672981755720043e-10, -7.56957287699407e-09, -8.137018549982634e-10, -2.0474090989972795e-06, -2.213631342687509e-06, -5.792412043421691e-06]","[-2.1898640064276365e-06, 0.47015578982415224, 0.0759973342947549, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-5.23817634996487e-07, 2.2968839576391187e-06, 2.2672981755720043e-10, -0.00015262291879591938, 0.01052204031898954, -7.56957287699407e-09, 7.18479910705172e-07, -3.031681010461566e-06, -8.137018549982634e-10]","[1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883]","[-2.686586251677057e-06, 4.50984743676656e-06, 2.2672981755720043e-10, 0.4700901345297259, 0.01122021809240158, -7.56957287699407e-09, 0.07599801323862632, -6.500009822985519e-06, -8.137018549982634e-10]","[-3.4148246602030257e-06, 6.752000000000001e-06, 8.662142672380134e-10, 0.47001261670847894, 0.012814752000000002, -1.488895601938138e-08, 0.07599858202963271, -9.648e-06, -6.59569001262009e-10]",[0.051043033599853516]
2,"[-3.4148246602030257e-06, 0.47001261670847894, 0.07599858202963271, -1.3325597350817055e-05, -0.9999999996655633, 2.2165326474092157e-05, 0.9999999995666532, -1.3325015478294523e-05, 2.62514125535312e-05, -2.6251117191433417e-05, 2.2165676280240472e-05, 0.9999999994097803]","[6.752000000000001e-06, 0.012814752000000002, -9.648e-06, -54.974448888, -6.9936e-05, -6.6912e-05]","[8.662142672380134e-10, -1.488895601938138e-08, -6.59569001262009e-10, -3.1542524201585063e-06, -5.359276594136403e-06, -1.2549184901712232e-05]","[-2.1901270780887493e-06, 0.47023578982410214, 0.075997331476203, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-1.2246975821142764e-06, 6.784883957639119e-06, 8.662142672380134e-10, -0.00022317311562319864, 0.01281510431898954, -1.488895601938138e-08, 1.2505534297130305e-06, -9.295681010461566e-06, -6.59569001262009e-10]","[1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883]","[-3.3414991680813593e-06, 1.1579373030416664e-05, 8.662142672380134e-10, 0.4701167636139871, 0.01322197437704118, -1.488895601938138e-08, 0.07599848796322646, -1.3868601563237954e-05, -6.59569001262009e-10]","[-4.371169367841803e-06, 6.4000000000000006e-06, 1.2065992362147056e-09, 0.4700245878335835, 0.012635856000000003, -1.8535562357155797e-08, 0.07599915240122015, -1.6248e-05, -5.579815564511235e-10]",[0.06569409370422363]
3,"[-4.371169367841803e-06, 0.4700245878335835, 0.07599915240122015, -2.036379180015559e-05, -0.9999999994546179, 2.6001538694305567e-05, 0.9999999995868636, -2.0363264279630963e-05, 2.028816625968718e-05, -2.0287636772418273e-05, 2.6001951827557128e-05, 0.9999999994561551]","[6.4000000000000006e-06, 0.012635856000000003, -1.6248e-05, -54.554759456, -6.952e-05, -6.656e-05]","[1.2065992362147056e-09, -1.8535562357155797e-08, -5.579815564511235e-10, -3.642806243688123e-06, -6.813249759822488e-06, -1.6089598223608113e-05]","[-2.190390149749862e-06, 0.47031578982405203, 0.07599732865765108, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-2.1807792180919405e-06, 6.4328839576391185e-06, 1.2065992362147056e-09, -0.0002912019904685592, 0.01263620831898954, -1.8535562357155797e-08, 1.823743569079328e-06, -1.5895681010461567e-05, -5.579815564511235e-10]","[1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883, 74.83314773547883]","[-4.278822181340031e-06, 1.6686796625443013e-05, 1.2065992362147056e-09, 0.47012904161544256, 0.01347758946477792, -1.8535562357155797e-08, 0.07599900059773682, -2.17028708371228e-05, -5.579815564511235e-10]","[-5.518258209067632e-06, 6.232000000000001e-06, 1.2672535702557766e-09, 0.4700377828072647, 0.012482344000000003, -1.7160059317142097e-08, 0.0759997249945971, -2.3992000000000003e-05, -3.851679738902025e-10]",[0.08059263229370117]
4,"[-5.518258209067632e-06, 0.4700377828072647, 0.0759997249945971, -2.8329992740679615e-05, -0.9999999991413089, 3.0245555385867324e-05, 0.9999999995024316, -2.8329573032957893e-05, 1.3877009300403305e-05, -1.3876152444817014e-05, 3.0245948506390847e-05, 0.9999999994463172]","[6.232000000000001e-06, 0.012482344000000003, -2.3992000000000003e-05, -54.138427496, -6.916e-05, -6.624799999999999e-05]","[1.2672535702557766e-09, -1.7160059317142097e-08, -3.851679738902025e-10, -3.200831682037679e-06, -6.308356059243097e-06, -1.546186273775416e-05]","[-2.1906532214109754e-06, 0.470395789824002, 0.07599732583909916, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-3.3276049876566565e-06, 6.264883957639119e-06, 1.2672535702557766e-09, -0.00035800701673727175, 0.012482696318989541, -1.7160059317142097e-08, 2.3991554979480023e-06, -2.363968101046157e-05, -3.851679738902025e-10]","[20.025612477284135, 20.064121085060243, 1400.0, 0.8, 0.8, 0.8, 10.048472675727908, 10.105562345368725, 100.0, 1.0, 1.0, 1.0]","[-5.468343231788449e-06, 6.246744319795671e-06, 1.2672535702557766e-09, 0.47013735512081445, 0.012410734387420566, -1.7160059317142097e-08, 0.07599951714099741, -2.7971399924996084e-05, -3.851679738902025e-10]","[-6.844611979431645e-06, 6.256000000000001e-06, 1.2621507232849267e-09, 0.470051567078957, 0.012352960000000003, -1.3951142344021346e-08, 0.0760002879365881, -3.1984000000000004e-05, -2.219952379799296e-10]",[0.09605121612548828]
5,"[-6.844611979431645e-06, 0.470051567078957, 0.0760002879365881, -3.691453852058458e-05, -0.9999999987161079, 3.471456183860017e-05, 0.9999999992921723, -3.691428583961246e-05, 7.279430847425614e-06, -7.278149374821102e-06, 3.47148305308587e-05, 0.9999999993709543]","[6.256000000000001e-06, 0.012352960000000003, -3.1984000000000004e-05, -53.725426127999995, -6.8864e-05, -6.596799999999999e-05]","[1.2621507232849267e-09, -1.3951142344021346e-08, -2.219952379799296e-10, -2.4814006620931966e-06, -5.173551825327891e-06, -1.3341817408102605e-05]","[-2.190916293072088e-06, 0.4704757898239519, 0.07599732302054724, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-4.653695686359556e-06, 6.288883957639119e-06, 1.2621507232849267e-09, -0.0004242227449948732, 0.012353312318989541, -1.3951142344021346e-08, 2.964916040862353e-06, -3.163168101046157e-05, -2.219952379799296e-10]","[20.025612477284135, 20.064121085060243, 1400.0, 0.8, 0.8, 0.8, 10.048472675727908, 10.105562345368725, 100.0, 1.0, 1.0, 1.0]","[-6.794083968392544e-06, 6.376002759775234e-06, 1.2621507232849267e-09, 0.47015014649749354, 0.01229189463412819, -1.3951142344021346e-08, 0.07600001626115484, -3.593485831262551e-05, -2.219952379799296e-10]","[-8.355916701798338e-06, 6.496000000000001e-06, 1.2527044296756527e-09, 0.4700656358084606, 0.012244616000000003, -1.0362470032139624e-08, 0.07600084009885384, -3.9920000000000004e-05, -9.217791694986242e-11]",[0.11021661758422852]
6,"[-8.355916701798338e-06, 0.4700656358084606, 0.07600084009885384, -4.598376349938683e-05, -0.9999999981692449, 3.9331962356064135e-05, 0.9999999989425659, -4.598373983068915e-05, 6.026690810489789e-07, -6.008604492216264e-07, 3.933199002746569e-05, 0.9999999992263161]","[6.496000000000001e-06, 0.012244616000000003, -3.9920000000000004e-05, -53.315728711999995, -6.8624e-05, -6.571199999999998e-05]","[1.2527044296756527e-09, -1.0362470032139624e-08, -9.217791694986242e-11, -1.7520617694929806e-06, -3.947072676885108e-06, -1.0893011561419825e-05]","[-2.191179364733201e-06, 0.4705557898239018, 0.07599732020199533, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-6.164737337065137e-06, 6.528883957639119e-06, 1.2527044296756527e-09, -0.0004901540154411688, 0.012244968318989542, -1.0362470032139624e-08, 3.5198968585115065e-06, -3.956768101046157e-05, -9.217791694986242e-11]","[20.204040199414788, 20.066911840419888, 1400.0, 0.8, 0.8, 0.8, 10.223006081599982, 10.0559022897379, 100.0, 1.0, 1.0, 1.0]","[-8.303023757265918e-06, 6.727236133105288e-06, 1.2527044296756527e-09, 0.4701633889641057, 0.012193672911266717, -1.0362470032139624e-08, 0.07600050520145235, -4.380435037219148e-05, -9.217791694986242e-11]","[-1.0062250884151219e-05, 6.960000000000001e-06, 1.2496780284135316e-09, 0.4700798477764821, 0.012155856000000003, -7.007961206156086e-09, 0.07600138405712803, -4.7720000000000004e-05, 2.892274813391457e-12]",[0.12455368041992188]
7,"[-1.0062250884151219e-05, 0.4700798477764821, 0.07600138405712803, -5.5486775643802906e-05, -0.9999999974896154, 4.4067981592762046e-05, 0.9999999984418984, -5.548704516137675e-05, -6.114754283199885e-06, 6.117199469934313e-06, 4.4067642236100655e-05, 0.999999999010311]","[6.960000000000001e-06, 0.012155856000000003, -4.7720000000000004e-05, -52.90930880799999, -6.844e-05, -6.548799999999998e-05]","[1.2496780284135316e-09, -7.007961206156086e-09, 2.892274813391457e-12, -1.1091928786608506e-06, -2.8280331903556765e-06, -8.584972834474352e-06]","[-2.191442436394314e-06, 0.47063578982385174, 0.07599731738344341, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-7.870808447756904e-06, 6.992883957639119e-06, 1.2496780284135316e-09, -0.0005559420473696397, 0.012156208318989541, -7.007961206156086e-09, 4.066673684618993e-06, -4.736768101046157e-05, 2.892274813391457e-12]","[20.204040199414788, 20.066911840419888, 1400.0, 0.8, 0.8, 0.8, 10.223006081599982, 10.0559022897379, 100.0, 1.0, 1.0, 1.0]","[-1.0005170322795513e-05, 7.31014033892614e-06, 1.2496780284135316e-09, 0.47017692625577323, 0.012113763822781154, -7.007961206156086e-09, 0.07600098699192716, -5.154630021811264e-05, 2.892274813391457e-12]","[-1.1974074692850838e-05, 7.656000000000001e-06, 1.2502800178036308e-09, 0.470094142791615, 0.012084792000000004, -4.106941915885624e-09, 0.07600192321259334, -5.5408e-05, 6.906483863268372e-11]",[0.1403360366821289]
8,"[-1.1974074692850838e-05, 0.470094142791615, 0.07600192321259334, -6.541171164237193e-05, -0.9999999966643824, 4.891362569713287e-05, 0.9999999977778691, -6.541234094766771e-05, -1.2864158636778453e-05, 1.2867358148629635e-05, 4.891278412180515e-05, 0.9999999987209849]","[7.656000000000001e-06, 0.012084792000000004, -5.5408e-05, -52.50614019999999, -6.832e-05, -6.529599999999998e-05]","[1.2502800178036308e-09, -4.106941915885624e-09, 6.906483863268372e-11, -5.765870576652002e-07, -1.8746738436116087e-06, -6.577929684793325e-06]","[-2.191705508055427e-06, 0.47071578982380163, 0.07599731456489149, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-9.782369184795411e-06, 7.68888395763912e-06, 1.2502800178036308e-09, -0.0006216470321866452, 0.012085144318989542, -4.106941915885624e-09, 4.608647701853652e-06, -5.5055681010461565e-05, 6.906483863268372e-11]","[20.02431771549302, 20.07593978930696, 1400.0, 0.8, 0.8, 0.8, 10.048332282487888, 10.04239428709472, 100.0, 1.0, 1.0, 1.0]","[-1.1910928675923498e-05, 8.130504231835046e-06, 1.2502800178036308e-09, 0.4701906858290702, 0.012050967363791952, -4.106941915885624e-09, 0.07600146480397554, -5.919415444993647e-05, 6.906483863268372e-11]","[-1.4101300138973056e-05, 8.608000000000001e-06, 1.2500144560008464e-09, 0.4701085004972235, 0.012030256000000003, -1.698573076664799e-09, 0.07600246072723692, -6.3008e-05, 1.13475972705675e-10]",[0.15532302856445312]
9,"[-1.4101300138973056e-05, 0.4701085004972235, 0.07600246072723692, -7.576513729321822e-05, -0.9999999956788763, 5.386920127617235e-05, 0.9999999969366958, -7.57661958750286e-05, -1.9649200041320715e-05, 1.9653281420869626e-05, 5.3867712386815795e-05, 0.9999999983560085]","[8.608000000000001e-06, 0.012030256000000003, -6.3008e-05, -52.10619687999999, -6.8272e-05, -6.513599999999998e-05]","[1.2500144560008464e-09, -1.698573076664799e-09, 1.13475972705675e-10, -1.490644838159173e-07, -1.0887509993689666e-06, -4.898071956491509e-06]","[-2.19196857971654e-06, 0.47079578982375153, 0.07599731174633957, 0.7071056185303763, -6.700161044091412e-06, 1.821257255200682e-05, 0.7071079435745184]","[-3.288395763911822e-08, 0.0099999999937395, -3.5231898953843413e-07, 0.0, 0.0, 0.0]","[-1.1909331559256517e-05, 8.64088395763912e-06, 1.2500144560008464e-09, -0.0006872893265280067, 0.012030608318989541, -1.698573076664799e-09, 5.148980897345945e-06, -6.265568101046157e-05, 1.13475972705675e-10]","[20.02431771549302, 20.07593978930696, 1400.0, 0.8, 0.8, 0.8, 10.048332282487888, 10.04239428709472, 100.0, 1.0, 1.0, 1.0]","[-1.403000972272161e-05, 9.21460406286152e-06, 1.2500144560008464e-09, 0.47020463709476146, 0.012003893384480109, -1.698573076664799e-09, 0.07600194157515625, -6.678002016704878e-05, 1.13475972705675e-10]","[-1.6453322574208616e-05, 9.824000000000001e-06, 1.2457710129279345e-09, 0.4701229198064969, 0.011990608000000003, 2.530331803001952e-10, 0.07600299921959976, -7.0584e-05, 1.4237912245481774e-10]",[0.17031574249267578]
