state_in_pose,state_in_vel,state_in_force,state_ref_pose,state_ref_vel,error,input_in,state_pred,state_out,timestamp
0,"[-0.30914844640000094, 0.3496655296000016, 0.05545762559999997, -1.0, -2.6531538424023893e-06, 4.5066080645028705e-08, 2.6535365122981602e-06, -0.9998557567596436, 0.016983332112431526, 1.8889605862566078e-13, 0.016983332112431526, 0.9998557567596436]","[-0.0026910103704813194, 0.0015816296872704298, 0.016548857034594765, -0.002454606914158504, -0.0036106922853392696, -0.0036945393677312636]","[-0.37571171489374844, 0.22169911772625184, 6.005455594436425, -0.002595092857747538, 0.0072976904767910605, -0.008838044661117329]","[-0.30914844640000094, 0.3496655296000016, 0.05545762559999997, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[0.0, -0.002691010360788524, -0.37571171489374844, 0.0, 0.0017966782830253494, 0.22169911772625184, 3.5396212014722766e-08, -0.002454606914158504, -0.002595092857747538, 0.026678295332166587, -0.0036106922853392696, 0.0072976904767910605]","[1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 1400.0, 211.66010488516724, 211.66010488516724, 211.66010488516724, 211.66010488516724, 211.66010488516724, 211.66010488516724]","[-0.3091668725978397, -0.0019155390892100304, -0.37571171489374844, 0.3496763611665692, 0.0011262619546390468, 0.22169911772625184, -0.367307138179217, 2.103598785547012, -0.002595092857747538, -1.6540943109917914e-05, -0.0005245434921402094, 0.0072976904767910605]","[-0.3091449648000007, -0.003168497560845492, -0.45410902107683043, 0.34965385600000154, 0.001663399611919428, 0.22520949775396265, -0.45410902107683043, -0.0011048204068133073, -0.002209067064023079, -1.1944970036814606e-05, -0.001434195760074731, 0.006727799923579462]",[10.0]
1,"[-0.3091449648000007, 0.34965385600000154, 0.055473804800000207, -1.0, -2.6531545245234156e-06, 4.499824868275937e-08, 2.6535360575508093e-06, -0.9998562335968018, 0.01695786789059639, -6.458603861144233e-14, 0.01695786789059639, 0.9998562335968018]","[-0.003168497560845492, 0.001663399611919428, 0.016455679919990543, -0.0011048204068133073, -0.001434195760074731, -0.0036071219540742706]","[-0.45410902107683043, 0.22520949775396265, 5.751946373970167, -0.002209067064023079, 0.006727799923579462, -0.00922564620496854]","[-0.30914844639928085, 0.34966580097003835, 0.055473601904984675, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[3.4815992801529028e-06, -0.0031684975511526966, -0.45410902107683043, -1.1944970036814606e-05, 0.0018784482076743476, 0.22520949775396265, 3.534273134048173e-08, -0.0011048204068133073, -0.002209067064023079, 0.02663829134422367, -0.001434195760074731, 0.006727799923579462]","[1300.0, 1300.0, 1300.0, 120.0, 120.0, 1.0, 144.22205101855957, 144.22205101855957, 285.0438562747845, 43.81780460041329, 43.81780460041329, 4.0]","[-0.30917033946664213, -0.0031751690995115082, -0.45410902107683043, 0.3496671681928221, 0.0016646485932258718, 0.22520949775396265, -0.4532452310918152, 0.21705231666062638, -0.002209067064023079, -2.2282464022985368e-05, -0.0011501777364679592, 0.006727799923579462]","[-0.3091465008000003, -0.0035473293481466895, -0.5017919102075722, 0.3496490432000036, 0.0017817550889226484, 0.23328991950292471, -0.5017919102075722, -0.0007681223396361969, -0.0020071583200207176, -1.6869406613606586e-05, -0.0008763814142352322, 0.006883472208610272]",[23.0]
2,"[-0.3091465008000003, 0.3496490432000036, 0.05548046079999978, -1.0, -2.653154751897091e-06, 4.497068673003923e-08, 2.653535830177134e-06, -0.9998564124107361, 0.016947368159890175, 2.3808762578646225e-13, 0.016947368159890175, 0.9998564124107361]","[-0.0035473293481466895, 0.0017817550889226484, 0.015977790314251783, -0.0007681223396361969, -0.0008763814142352322, -0.0035605664060182826]","[-0.5017919102075722, 0.23328991950292471, 5.602920744158591, -0.0020071583200207176, 0.006883472208610272, -0.00860904430854275]","[-0.3091484463989846, 0.3496659126066172, 0.05548017425929681, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[1.945598984309793e-06, -0.003547329338453894, -0.5017919102075722, -1.6869406613606586e-05, 0.001996803684677568, 0.23328991950292471, 3.532131961540556e-08, -0.0007681223396361969, -0.0020071583200207176, 0.026621796631600123, -0.0008763814142352322, 0.006883472208610272]","[1300.0, 1300.0, 1300.0, 120.0, 120.0, 1.0, 144.22205101855957, 144.22205101855957, 285.0438562747845, 43.81780460041329, 43.81780460041329, 4.0]","[-0.30917476292400237, -0.0035182016523748667, -0.5017919102075722, 0.3496632608401547, 0.0017726549488535212, 0.23328991950292471, -0.5008341083142704, 0.24021859566506795, -0.0020071583200207176, -2.3123515358422263e-05, -0.000687145771968687, 0.006883472208610272]","[-0.3091767087999994, -0.0044082679051900674, -0.6559615558505245, 0.3496503744000005, 0.0021871383627548326, 0.28718805382708257, -0.6559615558505245, -0.0005460253557989515, -0.0019274590663592383, -1.6138491169104263e-05, -0.0004966829852782583, 0.008606534160324426]",[59.0]
3,"[-0.3091767087999994, 0.3496503744000005, 0.0555157887999996, -1.0, 2.146927613466687e-08, -3.789698212131043e-06, -8.570260945361952e-08, -0.9998563528060913, 0.016950272023677826, -3.7887898542976473e-06, 0.016950272023677826, 0.9998563528060913]","[-0.0044082679051900674, 0.0021871383627548326, 0.01394899697851824, -0.0005460253557989515, -0.0004966829852782583, -0.003482748234393979]","[-0.6559615558505245, 0.28718805382708257, 4.982027695965529, -0.0019274590663592383, 0.008606534160324426, -0.004512254869233168]","[-0.30914844639739175, 0.3496665128911696, 0.055515514671970696, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[-2.8262402607670545e-05, -0.004408267895497272, -0.6559615558505245, -1.6138491169104263e-05, 0.002402186958509752, 0.28718805382708257, 5.952344242137286e-06, -0.0005460253557989515, -0.0019274590663592383, -0.026626380670767474, -0.0004966829852782583, 0.008606534160324426]","[1300.0, 1300.0, 1300.0, 120.0, 120.0, 1.0, 144.22205101855957, 144.22205101855957, 285.0438562747845, 43.81780460041329, 43.81780460041329, 4.0]","[-0.30921171015916304, -0.004342071885720736, -0.6559615558505245, 0.349667746830135, 0.0021559691708681406, 0.28718805382708257, -0.6547061258953655, 0.31440351414557643, -0.0019274590663592383, -1.9595047673764094e-05, -0.0003674561408866998, 0.008606534160324426]","[-0.30921306080000066, -0.004011867115110082, -0.6702180695498033, 0.3496768960000021, 0.004197397589469725, 0.577880406266663, -0.6702180695498033, -0.0004537899452872284, -0.015371864954070901, 8.182778929777257e-06, -0.0003069562689462904, 0.003936128204381259]",[60.0]
4,"[-0.30921306080000066, 0.3496768960000021, 0.055644915200000186, -1.0, -2.113505070155952e-05, 1.689366763457656e-05, 2.1419322365545668e-05, -0.9998553395271301, 0.01700812578201294, 1.653175786486827e-05, 0.01700812578201294, 0.9998553395271301]","[-0.004011867115110082, 0.004197397589469725, 0.004056948180755861, -0.0004537899452872284, -0.0003069562689462904, -0.0034711312184591884]","[-0.6702180695498033, 0.577880406266663, 1.9459282450819073, -0.015371864954070901, 0.003936128204381259, -0.012497631527093763]","[-0.30914844639155303, 0.34966871322107235, 0.05564505418196939, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[-6.461440844762745e-05, -0.004011867105417287, -0.6702180695498033, 8.182778929777257e-06, 0.004412446185224644, 0.577880406266663, 2.6253039530088625e-05, -0.0004537899452872284, -0.015371864954070901, 0.026717086877193017, -0.0003069562689462904, 0.003936128204381259]","[1300.0, 1300.0, 1300.0, 120.0, 120.0, 1.0, 144.22205101855957, 144.22205101855957, 285.0438562747845, 43.81780460041329, 43.81780460041329, 4.0]","[-0.3092452776511009, -0.004042345659952941, -0.6702180695498033, 0.34970985691983125, 0.004042832367803949, 0.577880406266663, -0.6689348089804028, 0.32126893229541104, -0.015371864954070901, 5.989598290948828e-06, -0.0002413388907608166, 0.003936128204381259]","[-0.3092116271999991, -0.004195816224530073, -0.6837283918547364, 0.3496609216000036, 0.0038427981667686273, 0.5514903055467043, -0.6837283918547364, -0.0004320618667692161, -0.01596132622461647, -7.745281300042262e-06, -0.00017964357154584041, 0.006753204582471939]",[403.0]
5,"[-0.3092116271999991, 0.3496609216000036, 0.055642457599999404, -1.0, -8.603356400271878e-05, 3.720997483469546e-05, 8.665274799568579e-05, -0.9998559355735779, 0.016973275691270828, 3.574434231268242e-05, 0.016973279416561127, 0.9998559355735779]","[-0.004195816224530073, 0.0038427981667686273, 0.0024278921327194757, -0.0004320618667692161, -0.00017964357154584041, -0.0033953228268944896]","[-0.6837283918547364, 0.5514903055467043, 1.7087974591312933, -0.01596132622461647, 0.006753204582471939, -0.004492475318467047]","[-0.309148446391676, 0.34966866688130366, 0.055642326031558956, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[-6.318080832312667e-05, -0.004195816214837278, -0.6837283918547364, -7.745281300042262e-06, 0.004057846762523546, 0.5514903055467043, 5.729867568331662e-05, -0.0004320618667692161, -0.01596132622461647, 0.026661789565655732, -0.00017964357154584041, 0.006753204582471939]","[1300.0, 1300.0, 1300.0, 120.0, 120.0, 1.0, 144.22205101855957, 144.22205101855957, 285.0438562747845, 43.81780460041329, 43.81780460041329, 4.0]","[-0.3092451371557287, -0.004181672707865715, -0.6837283918547364, 0.34969177304338883, 0.0038700626795458767, 0.5514903055467043, -0.6824190423064899, 0.3277694489284194, -0.01596132622461647, -8.933562268341897e-06, -0.00011742667052906837, 0.006753204582471939]","[-0.30921131999999935, -0.004185086794532775, -0.6855237320074828, 0.34965488000000294, 0.003908195206843135, 0.5450941940285225, -0.6855237320074828, -0.00043192045179730483, -0.01612593962334884, -1.371036847941376e-05, -9.408067652504933e-05, 0.006603601391587528]",[407.0]
6,"[-0.30921131999999935, 0.34965488000000294, 0.055638054399999616, -1.0, -9.571095870342106e-05, 3.312773696961813e-05, 9.625904203858227e-05, -0.999856173992157, 0.01696009747684002, 3.149970143567771e-05, 0.016960101202130318, 0.999856173992157]","[-0.004185086794532775, 0.003908195206843135, 0.0021008623762367555, -0.00043192045179730483, -9.408067652504933e-05, -0.0033093980733989244]","[-0.6855237320074828, 0.5450941940285225, 1.6514599751888053, -0.01612593962334884, 0.006603601391587528, -0.0029343029916622807]","[-0.30914844639187905, 0.34966859036848236, 0.05563782151004606, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[-6.287360812029519e-05, -0.00418508678483998, -0.6855237320074828, -1.371036847941376e-05, 0.004123243802598054, 0.5450941940285225, 5.075854559605211e-05, -0.00043192045179730483, -0.01612593962334884, 0.0266410056433952, -9.408067652504933e-05, 0.006603601391587528]","[1300.0, 1300.0, 1300.0, 120.0, 120.0, 1.0, 144.22205101855957, 144.22205101855957, 285.0438562747845, 43.81780460041329, 43.81780460041329, 4.0]","[-0.30924480399422205, -0.004185911761136007, -0.6855237320074828, 0.3496861254486138, 0.003903166945880035, 0.5450941940285225, -0.6842109370077815, 0.3286306703771402, -0.01612593962334884, -1.426507382265789e-05, -4.459565928598341e-05, 0.006603601391587528]","[-0.3092116272, -0.004847568819002371, -0.6869110639471094, 0.34964883840000094, 0.004173194144232332, 0.5406726638076597, -0.6869110639471094, -0.00044201318027777263, -0.016243277910839626, -1.9661544920779317e-05, -3.552815363170124e-05, 0.006496496890361494]",[415.0]
7,"[-0.3092116272, 0.34964883840000094, 0.05563283200000001, -1.0, -0.00010096628102473915, 2.6289078959962353e-05, 0.00010139729420188814, -0.9998564124107361, 0.01694691926240921, 2.4574235794716515e-05, 0.01694692112505436, 0.9998564124107361]","[-0.004847568819002371, 0.004173194144232332, 0.0010977770195764033, -0.00044201318027777263, -3.552815363170124e-05, -0.0032969688689487003]","[-0.6869110639471094, 0.5406726638076597, 1.6111606657257405, -0.016243277910839626, 0.006496496890361494, -0.0018347428826560944]","[-0.30914844639211897, 0.3496684999449217, 0.05563249802481672, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[-6.318080788103586e-05, -0.004847568809309576, -0.6869110639471094, -1.9661544920779317e-05, 0.004388242739987251, 0.5406726638076597, 3.994810115412845e-05, -0.00044201318027777263, -0.016243277910839626, 0.026620258054961436, -3.552815363170124e-05, 0.006496496890361494]","[1300.0, 1300.0, 1300.0, 120.0, 120.0, 1.0, 144.22205101855957, 144.22205101855957, 285.0438562747845, 43.81780460041329, 43.81780460041329, 4.0]","[-0.3092488981457131, -0.004470167609280528, -0.6869110639471094, 0.3496816453810531, 0.004028551118808846, 0.5406726638076597, -0.6855956808134651, 0.32928779659134827, -0.016243277910839626, -1.977916778224089e-05, 6.122438266308207e-06, 0.006496496890361494]","[-0.3092123439999997, -0.004838660373267317, -0.6949001296156921, 0.3496432064000027, 0.004143946433288967, 0.536593323126826, -0.6949001296156921, -0.0004451134684682591, -0.01565677106096861, -2.5196284131057123e-05, 2.1961317519613414e-05, 0.006910150790016527]",[423.0]
8,"[-0.3092123439999997, 0.3496432064000027, 0.05562719999999936, -1.0, -0.00010089077841257676, 1.7572618162375875e-05, 0.00010117389319930226, -0.9998565912246704, 0.016934635117650032, 1.5861551219131798e-05, 0.01693463698029518, 0.9998565912246704]","[-0.004838660373267317, 0.004143946433288967, 0.0011425635908471686, -0.0004451134684682591, 2.1961317519613414e-05, -0.0032862283048068347]","[-0.6949001296156921, 0.536593323126826, 1.5384502129149986, -0.01565677106096861, 0.006910150790016527, -0.0020332149470455754]","[-0.3091484463923771, 0.34966840268413374, 0.055626772013092914, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[-6.389760762259833e-05, -0.004838660363574522, -0.6949001296156921, -2.5196284131057123e-05, 0.004358995029043886, 0.536593323126826, 2.625923223018448e-05, -0.0004451134684682591, -0.01565677106096861, 0.026600962366936043, 2.1961317519613414e-05, 0.006910150790016527]","[400.00153986449516, 400.00364795216245, 1300.0, 5.468610870616241, 5.258263762688238, 0.8, 138.30738051666108, 131.75677826976369, 399.06139878469827, 35.14730953643477, 10.116597327066335, 1.0]","[-0.3092510551797551, -0.004839134565576151, -0.6949001296156921, 0.3496763611333938, 0.0041447369144799375, 0.536593323126826, -0.6948428885046782, 0.014755391221944263, -0.01565677106096861, -2.4911466139833024e-05, 4.924318028641136e-05, 0.006910150790016527]","[-0.3092132655999993, -0.004960929382124323, -0.7083685385032586, 0.34963839360000315, 0.004095703945830707, 0.534255109325226, -0.7083685385032586, -0.0004557476033481867, -0.014407444734949138, -2.9912059627212884e-05, 8.24840150189139e-05, 0.007821063736682588]",[431.0]
9,"[-0.3092132655999993, 0.34963839360000315, 0.05562156799999943, -1.0, -9.502253669779748e-05, 7.864560757298023e-06, 9.514202974969521e-05, -0.9998567700386047, 0.016924137249588966, 6.2552599047194235e-06, 0.016924137249588966, 0.9998567700386047]","[-0.004960929382124323, 0.004095703945830707, 0.000844927163162436, -0.0004557476033481867, 8.24840150189139e-05, -0.0032891665513724677]","[-0.7083685385032586, 0.534255109325226, 1.4494197488111251, -0.014407444734949138, 0.007821063736682588, -0.0037275000677211563]","[-0.30914844639263456, 0.34966830565963036, 0.05562105991209941, 0.9999639385396965, 5.26353229e-315, 8.15e-322, 4.6656744728237e-310]","[-9.692795479119403e-12, -3.6527686091982946e-06, -0.00021504859575491956, 0.0, 0.0, 0.0]","[-6.481920736473024e-05, -0.004960929372431528, -0.7083685385032586, -2.9912059627212884e-05, 0.004310752541585626, 0.534255109325226, 1.1089742688131264e-05, -0.0004557476033481867, -0.014407444734949138, 0.026584519989185578, 8.24840150189139e-05, 0.007821063736682588]","[400.00153986449516, 400.00364795216245, 1300.0, 5.468610870616241, 5.258263762688238, 0.8, 138.30738051666108, 131.75677826976369, 399.06139878469827, 35.14730953643477, 10.116597327066335, 1.0]","[-0.30925289395680533, -0.004946159819385933, -0.7083685385032586, 0.3496712568637077, 0.0041201119803137, 0.534255109325226, -0.7083101780401269, 0.015045863386299324, -0.014407444734949138, -2.9137885240341225e-05, 0.00011105958169900065, 0.007821063736682588]","[-0.3092145968000012, -0.004961097046046754, -0.7104968690994063, 0.34963480960000415, 0.004029581883731056, 0.5241989865175705, -0.7104968690994063, -0.00045975663191464585, -0.013858424177168066, -3.340634491916239e-05, 0.0001463926431775926, 0.008807578981597815]",[438.0]
